genome_ID	sequence_ID	gene_name	hmm_name	hmm_len	ali_len	hmm_start	hmm_end	ali_start	ali_end	evalue	score	bias	pct_hmm_aligned
MGYG-HGUT-04422	GUT_GENOME273906_01284	cysK	cysK	298	312	2	298	9	310	3.8e-142	462.6	0.9	0.993
MGYG-HGUT-04423	GUT_GENOME274043_00708	cysK	cysK	298	305	2	298	8	304	2e-116	378.2	7.5	0.993
MGYG-HGUT-04424	GUT_GENOME274122_01550	cysK	cysK	298	311	2	298	9	310	2.3e-142	463.3	0.4	0.993
MGYG-HGUT-04429	GUT_GENOME274355_01808	cysK	cysK	298	308	3	298	8	307	1.3000000000000001e-111	362.3	1.4	0.989
MGYG-HGUT-04431	GUT_GENOME274363_02454	cysK	cysK	298	310	3	298	10	308	5.2e-144	468.7	1.1	0.989
MGYG-HGUT-04432	GUT_GENOME274372_01158	cysK	cysK	298	311	2	295	10	306	6.7e-121	392.8	0.0	0.983
MGYG-HGUT-04433	GUT_GENOME274466_00924	cysK	cysK	298	301	3	298	5	299	9.900000000000001e-125	405.4	0.0	0.989
MGYG-HGUT-04434	GUT_GENOME274634_01430	cysK	cysK	298	308	2	298	7	307	1.6e-112	365.3	0.7	0.993
MGYG-HGUT-04435	GUT_GENOME274675_01452	cysK	cysK	298	309	3	298	9	307	2.5e-132	430.3	1.0	0.989
MGYG-HGUT-04436	GUT_GENOME274677_01165	cysK	cysK	298	310	3	298	10	308	1.3e-139	454.3	0.4	0.989
MGYG-HGUT-04438	GUT_GENOME274699_01695	cysK	cysK	298	310	2	298	9	308	9.5e-142	461.3	0.7	0.993
MGYG-HGUT-04439	GUT_GENOME274744_01108	cysK	cysK	298	311	3	298	10	308	1.4e-138	450.9	2.9	0.989
MGYG-HGUT-04442	GUT_GENOME274875_00515	cysK	cysK	298	312	2	298	9	310	2.3e-141	460.0	0.9	0.993
MGYG-HGUT-04443	GUT_GENOME274911_01246	cysK	cysK	298	315	2	298	9	308	2.4999999999999998e-135	440.2	0.3	0.993
MGYG-HGUT-04444	GUT_GENOME274919_00290	cysK	cysK	298	311	1	297	8	307	1.3000000000000001e-117	382.0	1.3	0.993
MGYG-HGUT-04445	GUT_GENOME275136_00542	cysK	cysK	298	309	2	298	9	307	1.7e-136	444.0	0.9	0.993
MGYG-HGUT-04450	GUT_GENOME275465_01338	cysK	cysK	298	312	2	298	9	310	4.9999999999999995e-142	462.2	0.9	0.993
MGYG-HGUT-04454	GUT_GENOME275636_00130	cysK	cysK	298	307	3	296	9	300	1.7e-119	388.3	0.0	0.983
MGYG-HGUT-04456	GUT_GENOME275692_02809	cysK	cysK	298	315	1	298	8	308	2.3e-134	437.0	0.4	0.996
MGYG-HGUT-04459	GUT_GENOME275813_00083	cysK	cysK	298	297	2	298	8	296	2.1e-122	397.8	0.6	0.993
MGYG-HGUT-04459	GUT_GENOME275813_00575	cysK	cysK	298	340	1	298	7	305	2.8e-139	453.2	3.6	0.996
MGYG-HGUT-04461	GUT_GENOME275835_01681	cysK	cysK	298	306	1	298	8	305	1.2e-140	457.6	0.0	0.996
MGYG-HGUT-04462	GUT_GENOME276091_00657	cysK	cysK	298	315	2	298	9	308	1.1e-133	434.8	0.0	0.993
MGYG-HGUT-04463	GUT_GENOME276106_01065	cysK	cysK	298	310	3	298	10	308	9.3e-143	464.6	0.7	0.989
MGYG-HGUT-04463	GUT_GENOME276106_01198	cysK	cysK	298	309	2	298	8	306	7.899999999999999e-129	418.9	0.0	0.993
MGYG-HGUT-04466	GUT_GENOME276156_00965	cysK	cysK	298	312	2	298	9	310	5.9999999999999995e-142	462.0	0.8	0.993
MGYG-HGUT-04468	GUT_GENOME276270_00142	cysK	cysK	298	315	2	298	9	308	8.9e-141	458.1	0.5	0.993
MGYG-HGUT-04469	GUT_GENOME276337_00940	cysK	cysK	298	315	2	298	9	308	1.7e-138	450.6	0.2	0.993
MGYG-HGUT-04470	GUT_GENOME276352_00521	cysK	cysK	298	310	3	298	10	308	3.9999999999999997e-138	449.4	1.0	0.989
MGYG-HGUT-04471	GUT_GENOME276430_00616	cysK	cysK	298	309	1	298	7	307	4.4e-144	469.0	0.5	0.996
MGYG-HGUT-04472	GUT_GENOME276476_00425	cysK	cysK	298	310	3	298	10	308	1e-141	461.2	1.8	0.989
MGYG-HGUT-04473	GUT_GENOME276506_00023	cysK	cysK	298	304	2	298	8	304	1.2e-136	444.5	0.6	0.993
MGYG-HGUT-04474	GUT_GENOME276542_00424	cysK	cysK	298	304	1	298	6	303	5.9e-134	435.7	2.0	0.996
MGYG-HGUT-04476	GUT_GENOME276757_00698	cysK	cysK	298	310	2	298	9	308	4.3000000000000004e-134	436.2	0.5	0.993
MGYG-HGUT-04478	GUT_GENOME276930_00919	cysK	cysK	298	310	2	298	9	308	1.5e-137	447.6	0.2	0.993
MGYG-HGUT-04479	GUT_GENOME276949_01547	cysK	cysK	298	315	2	298	9	308	4.5e-137	446.0	0.5	0.993
MGYG-HGUT-04480	GUT_GENOME276996_00545	cysK	cysK	298	312	2	298	9	310	3.2e-142	462.9	0.9	0.993
MGYG-HGUT-04481	GUT_GENOME277044_00592	cysK	cysK	298	309	3	298	8	307	5.9e-115	373.3	0.9	0.989
MGYG-HGUT-04481	GUT_GENOME277044_01604	cysK	cysK	298	309	2	298	9	308	9.3e-140	454.8	1.2	0.993
MGYG-HGUT-04482	GUT_GENOME277087_00552	cysK	cysK	298	310	3	298	10	308	6.4e-138	448.7	0.2	0.989
MGYG-HGUT-04484	GUT_GENOME277092_00639	cysK	cysK	298	310	2	298	9	308	5.2e-137	445.7	0.3	0.993
MGYG-HGUT-04485	GUT_GENOME277093_01227	cysK	cysK	298	309	2	298	9	308	1.8e-140	457.1	2.3	0.993
MGYG-HGUT-04486	GUT_GENOME277097_00373	cysK	cysK	298	310	2	298	8	307	7.5e-134	435.4	1.1	0.993
MGYG-HGUT-04486	GUT_GENOME277097_00766	cysK	cysK	298	310	3	298	10	308	1.4999999999999999e-142	463.9	0.4	0.989
MGYG-HGUT-04487	GUT_GENOME277106_01077	cysK	cysK	298	310	3	298	10	308	7.9e-139	451.7	0.0	0.989
MGYG-HGUT-04489	GUT_GENOME277265_00349	cysK	cysK	298	310	3	298	10	308	9.599999999999999e-139	451.4	0.2	0.989
MGYG-HGUT-04490	GUT_GENOME277334_00804	cysK	cysK	298	315	2	298	9	308	1e-136	444.8	0.0	0.993
MGYG-HGUT-04492	GUT_GENOME277515_00028	cysK	cysK	298	305	2	296	8	299	6.2e-128	415.9	0.1	0.986
MGYG-HGUT-04493	GUT_GENOME277672_00140	cysK	cysK	298	311	2	298	9	309	1e-137	448.1	1.7	0.993
MGYG-HGUT-04495	GUT_GENOME278116_00092	cysK	cysK	298	315	1	298	8	308	3.2e-138	449.7	0.6	0.996
MGYG-HGUT-04499	GUT_GENOME278390_00909	cysK	cysK	298	307	1	298	8	305	4e-137	446.1	0.1	0.996
MGYG-HGUT-04501	GUT_GENOME278546_02031	cysK	cysK	298	305	2	298	8	304	2.7e-139	453.2	0.1	0.993
MGYG-HGUT-04503	GUT_GENOME278789_01797	cysK	cysK	298	310	2	298	8	307	2.3e-129	420.6	0.0	0.993
MGYG-HGUT-04506	GUT_GENOME279141_01172	cysK	cysK	298	312	2	298	9	310	5.2e-142	462.1	1.0	0.993
MGYG-HGUT-04510	GUT_GENOME279533_00964	cysK	cysK	298	315	1	298	8	308	2.6e-138	450.0	0.2	0.996
MGYG-HGUT-04511	GUT_GENOME279576_00711	cysK	cysK	298	309	3	298	9	307	3.7e-136	442.9	1.6	0.989
MGYG-HGUT-04514	GUT_GENOME279899_00882	cysK	cysK	298	312	2	298	9	310	1.4e-141	460.7	1.0	0.993
MGYG-HGUT-04517	GUT_GENOME279986_01639	cysK	cysK	298	309	2	298	9	308	5.2999999999999994e-135	439.1	3.7	0.993
MGYG-HGUT-04518	GUT_GENOME279989_00218	cysK	cysK	298	306	2	298	8	304	2.9e-140	456.4	1.0	0.993
MGYG-HGUT-04519	GUT_GENOME279992_00909	cysK	cysK	298	310	4	298	11	308	4.1e-141	459.2	2.3	0.986
MGYG-HGUT-04520	GUT_GENOME280032_01000	cysK	cysK	298	309	1	298	7	307	9.9e-145	471.1	0.3	0.996
MGYG-HGUT-04521	GUT_GENOME280168_01019	cysK	cysK	298	310	2	298	9	308	1.2e-140	457.7	0.2	0.993
MGYG-HGUT-04522	GUT_GENOME280299_00459	cysK	cysK	298	312	2	298	9	310	3.8999999999999996e-142	462.6	0.9	0.993
MGYG-HGUT-04523	GUT_GENOME280367_00098	cysK	cysK	298	306	2	297	8	305	3.2e-126	410.3	0.2	0.989
MGYG-HGUT-04524	GUT_GENOME280428_01458	cysK	cysK	298	312	2	298	9	310	4.9999999999999995e-142	462.2	0.9	0.993
MGYG-HGUT-04525	GUT_GENOME280504_01803	cysK	cysK	298	309	3	298	9	306	9.1e-127	412.1	0.0	0.989
MGYG-HGUT-04525	GUT_GENOME280504_02060	cysK	cysK	298	310	3	298	10	308	3.5e-139	452.9	2.3	0.989
MGYG-HGUT-04526	GUT_GENOME280620_01253	cysK	cysK	298	310	3	298	10	308	1.1e-144	470.9	0.2	0.989
MGYG-HGUT-04529	GUT_GENOME281065_01509	cysK	cysK	298	304	2	298	9	303	2.7000000000000003e-125	407.3	3.8	0.993
MGYG-HGUT-04531	GUT_GENOME281128_00414	cysK	cysK	298	310	3	298	10	308	2.7000000000000003e-134	436.8	0.5	0.989
MGYG-HGUT-04532	GUT_GENOME281138_00592	cysK	cysK	298	309	1	298	6	306	1.2000000000000002e-130	424.8	0.0	0.996
MGYG-HGUT-04533	GUT_GENOME281389_00209	cysK	cysK	298	309	2	297	9	307	5.3e-122	396.5	1.3	0.989
MGYG-HGUT-04535	GUT_GENOME281445_01441	cysK	cysK	298	312	3	298	10	308	2.1e-131	427.3	3.3	0.989
MGYG-HGUT-04541	GUT_GENOME282114_02181	cysK	cysK	298	311	2	298	9	307	2.9e-141	459.7	2.8	0.993
MGYG-HGUT-04541	GUT_GENOME282114_02473	cysK	cysK	298	307	2	298	8	305	3.7e-123	400.3	0.0	0.993
MGYG-HGUT-04542	GUT_GENOME282223_00976	cysK	cysK	298	312	2	298	9	310	8.7e-142	461.4	0.9	0.993
MGYG-HGUT-04543	GUT_GENOME282337_00627	cysK	cysK	298	310	3	298	10	308	5.5e-139	452.2	0.7	0.989
MGYG-HGUT-04545	GUT_GENOME282466_00828	cysK	cysK	298	307	3	296	8	303	1.3999999999999999e-112	365.5	0.1	0.983
MGYG-HGUT-04547	GUT_GENOME282538_01321	cysK	cysK	298	310	1	298	8	308	2.4e-145	473.1	0.7	0.996
MGYG-HGUT-04548	GUT_GENOME282610_00411	cysK	cysK	298	311	3	298	10	309	8.3e-137	445.1	4.6	0.989
MGYG-HGUT-04550	GUT_GENOME282720_00174	cysK	cysK	298	312	2	298	9	310	3.9999999999999994e-142	462.5	1.0	0.993
MGYG-HGUT-04551	GUT_GENOME282790_01102	cysK	cysK	298	312	2	298	9	308	1.6e-136	444.1	1.9	0.993
MGYG-HGUT-04552	GUT_GENOME282843_02282	cysK	cysK	298	309	4	298	11	308	9.7e-138	448.1	3.5	0.986
MGYG-HGUT-04553	GUT_GENOME282877_01650	cysK	cysK	298	312	2	298	9	310	5.1e-142	462.2	1.1	0.993
MGYG-HGUT-04554	GUT_GENOME282938_00279	cysK	cysK	298	308	1	298	7	307	5.5e-131	426.0	0.4	0.996
MGYG-HGUT-04555	GUT_GENOME282985_00914	cysK	cysK	298	309	1	298	7	307	9.9e-144	467.8	2.0	0.996
MGYG-HGUT-04555	GUT_GENOME282985_01312	cysK	cysK	298	309	1	298	7	307	1.3e-143	467.4	0.4	0.996
MGYG-HGUT-04556	GUT_GENOME282991_01466	cysK	cysK	298	306	3	298	8	303	1.7e-135	440.8	0.1	0.989
MGYG-HGUT-04557	GUT_GENOME282994_01660	cysK	cysK	298	302	1	295	8	301	1.9999999999999999e-128	417.5	0.1	0.986
MGYG-HGUT-04558	GUT_GENOME283050_00432	cysK	cysK	298	309	3	298	8	307	7.699999999999999e-116	376.2	0.8	0.989
MGYG-HGUT-04558	GUT_GENOME283050_01771	cysK	cysK	298	308	1	298	7	307	6e-138	448.8	1.1	0.996
MGYG-HGUT-04558	GUT_GENOME283050_01082	cysK	cysK	298	351	3	298	10	308	2.6e-143	466.5	0.4	0.989
MGYG-HGUT-04560	GUT_GENOME283126_01145	cysK	cysK	298	310	3	298	10	308	1.2e-140	457.7	0.5	0.989
MGYG-HGUT-04561	GUT_GENOME283137_00511	cysK	cysK	298	315	2	298	9	308	7e-139	451.9	0.3	0.993
MGYG-HGUT-04563	GUT_GENOME283178_00540	cysK	cysK	298	321	1	296	17	313	1.4e-128	418.0	6.1	0.989
MGYG-HGUT-04564	GUT_GENOME283183_00327	cysK	cysK	298	307	2	295	11	304	1.1e-114	372.4	0.0	0.983
MGYG-HGUT-04565	GUT_GENOME283193_00760	cysK	cysK	298	295	3	298	7	295	4.4000000000000006e-118	383.6	1.4	0.989
MGYG-HGUT-04567	GUT_GENOME283200_00887	cysK	cysK	298	303	2	296	8	302	6.6e-127	412.6	0.1	0.986
MGYG-HGUT-04570	GUT_GENOME283282_00498	cysK	cysK	298	310	3	298	10	308	3.5e-139	452.9	1.4	0.989
MGYG-HGUT-04571	GUT_GENOME283286_01368	cysK	cysK	298	316	2	298	9	309	4.5e-135	439.4	2.0	0.993
MGYG-HGUT-04574	GUT_GENOME283369_00134	cysK	cysK	298	301	1	298	7	300	4.0000000000000003e-112	364.0	0.6	0.996
MGYG-HGUT-04575	GUT_GENOME283379_02031	cysK	cysK	298	302	1	295	8	301	1.9999999999999999e-128	417.6	0.1	0.986
MGYG-HGUT-04577	GUT_GENOME283410_00712	cysK	cysK	298	303	2	296	8	302	3.8e-126	410.1	0.2	0.986
MGYG-HGUT-04578	GUT_GENOME283543_00315	cysK	cysK	298	308	2	298	8	307	1.8e-125	407.8	0.2	0.993
MGYG-HGUT-04579	GUT_GENOME283609_00531	cysK	cysK	298	314	2	297	9	307	1.2e-120	392.0	0.5	0.989
MGYG-HGUT-04579	GUT_GENOME283609_00354	cysK	cysK	298	310	3	298	10	308	1.0999999999999999e-142	464.3	0.4	0.989
MGYG-HGUT-04581	GUT_GENOME283626_02220	cysK	cysK	298	311	3	298	10	309	9.799999999999999e-139	451.4	1.8	0.989
MGYG-HGUT-04582	GUT_GENOME283627_01106	cysK	cysK	298	310	3	298	10	308	7.6e-144	468.2	1.4	0.989
MGYG-HGUT-04584	GUT_GENOME283696_01365	cysK	cysK	298	314	2	298	9	310	1.6e-133	434.3	0.9	0.993
MGYG-HGUT-04585	GUT_GENOME283701_01527	cysK	cysK	298	328	1	296	15	311	3.5e-138	449.6	1.1	0.989
MGYG-HGUT-04586	GUT_GENOME283775_01449	cysK	cysK	298	308	1	298	7	307	5e-143	465.5	0.4	0.996
MGYG-HGUT-04586	GUT_GENOME283775_00863	cysK	cysK	298	310	3	298	10	308	2e-144	470.1	1.4	0.989
MGYG-HGUT-04587	GUT_GENOME283937_02000	cysK	cysK	298	308	1	298	7	307	7.2e-137	445.3	0.8	0.996
MGYG-HGUT-04587	GUT_GENOME283937_00759	cysK	cysK	298	310	3	298	10	308	3.5e-138	449.6	0.8	0.989
MGYG-HGUT-04588	GUT_GENOME284003_00543	cysK	cysK	298	315	1	298	8	308	1.3e-138	451.0	0.2	0.996
MGYG-HGUT-04590	GUT_GENOME284123_00054	cysK	cysK	298	312	2	298	9	310	3.8e-142	462.6	0.9	0.993
MGYG-HGUT-04591	GUT_GENOME284185_01136	cysK	cysK	298	310	2	298	9	308	4.6e-135	439.3	1.8	0.993
MGYG-HGUT-04592	GUT_GENOME284201_00947	cysK	cysK	298	313	2	298	7	312	9.6e-111	359.5	0.1	0.993
MGYG-HGUT-04593	GUT_GENOME284285_01016	cysK	cysK	298	311	3	298	10	309	1.5e-139	454.1	4.2	0.989
MGYG-HGUT-04597	GUT_GENOME284344_00284	cysK	cysK	298	312	2	298	9	310	5.4e-142	462.1	0.9	0.993
MGYG-HGUT-04598	GUT_GENOME284397_00402	cysK	cysK	298	308	1	298	7	307	4.2e-140	455.9	2.2	0.996
MGYG-HGUT-04599	GUT_GENOME284447_02482	cysK	cysK	298	330	2	298	29	328	2.7e-139	453.3	1.0	0.993
MGYG-HGUT-04602	GUT_GENOME284629_01545	cysK	cysK	298	312	2	298	9	310	4.8999999999999996e-142	462.2	0.8	0.993
MGYG-HGUT-04605	GUT_GENOME284693_01250	cysK	cysK	298	315	2	298	9	308	9.100000000000001e-133	431.8	0.1	0.993
MGYG-HGUT-04607	GUT_GENOME284703_00959	cysK	cysK	298	312	2	298	9	310	3.8e-142	462.6	0.9	0.993
MGYG-HGUT-04608	GUT_GENOME284752_01465	cysK	cysK	298	312	2	298	9	310	4.7e-142	462.3	0.9	0.993
MGYG-HGUT-04609	GUT_GENOME284826_01970	cysK	cysK	298	312	3	298	10	308	3.7e-145	472.5	0.4	0.989
MGYG-HGUT-04609	GUT_GENOME284826_01197	cysK	cysK	298	310	1	298	7	307	2.2e-136	443.7	0.4	0.996
MGYG-HGUT-04610	GUT_GENOME284871_01412	cysK	cysK	298	310	2	298	8	307	1.3e-144	470.6	0.8	0.993
MGYG-HGUT-04612	GUT_GENOME284947_02321	cysK	cysK	298	309	1	298	7	307	1.8e-143	466.9	1.0	0.996
MGYG-HGUT-04613	GUT_GENOME284971_00313	cysK	cysK	298	306	1	298	7	304	1.6000000000000002e-130	424.4	0.8	0.996
MGYG-HGUT-04613	GUT_GENOME284971_01799	cysK	cysK	298	341	1	298	7	305	3.4e-139	452.9	1.9	0.996
MGYG-HGUT-04614	GUT_GENOME284994_00940	cysK	cysK	298	311	1	298	8	308	8.4e-133	431.9	0.5	0.996
MGYG-HGUT-04616	GUT_GENOME285123_00696	cysK	cysK	298	310	1	298	9	308	3.6e-132	429.9	0.0	0.996
MGYG-HGUT-04617	GUT_GENOME285133_00987	cysK	cysK	298	303	2	297	8	303	4.6999999999999995e-129	419.6	0.5	0.989
MGYG-HGUT-04618	GUT_GENOME285134_01719	cysK	cysK	298	309	2	298	8	307	3.6e-132	429.9	0.3	0.993
MGYG-HGUT-04618	GUT_GENOME285134_01319	cysK	cysK	298	311	2	298	9	308	4.4e-140	455.8	0.1	0.993
MGYG-HGUT-04619	GUT_GENOME285195_00281	cysK	cysK	298	312	2	298	9	310	3.9999999999999994e-142	462.5	1.0	0.993
MGYG-HGUT-04621	GUT_GENOME285291_01221	cysK	cysK	298	315	1	298	8	308	1.4e-138	450.9	0.3	0.996
MGYG-HGUT-04622	GUT_GENOME285301_00955	cysK	cysK	298	315	1	298	8	308	3.3999999999999997e-137	446.3	0.4	0.996
MGYG-HGUT-04623	GUT_GENOME285322_00524	cysK	cysK	298	311	2	298	9	308	3.7e-138	449.5	0.8	0.993
MGYG-HGUT-04624	GUT_GENOME285366_01679	cysK	cysK	298	310	3	298	10	308	6.299999999999999e-138	448.7	0.2	0.989
MGYG-HGUT-04625	GUT_GENOME285485_01443	cysK	cysK	298	312	2	298	9	310	7.6e-142	461.6	0.9	0.993
MGYG-HGUT-04628	GUT_GENOME285666_01522	cysK	cysK	298	308	2	298	9	305	2.2e-133	433.8	0.0	0.993
MGYG-HGUT-04630	GUT_GENOME285815_00767	cysK	cysK	298	310	1	298	8	308	1.4999999999999999e-140	457.4	0.0	0.996
MGYG-HGUT-04631	GUT_GENOME285829_01254	cysK	cysK	298	321	3	298	21	319	1.9e-140	457.1	0.6	0.989
MGYG-HGUT-04632	GUT_GENOME285832_00939	cysK	cysK	298	313	1	298	6	306	9.499999999999999e-135	438.3	0.3	0.996
MGYG-HGUT-04633	GUT_GENOME285906_02277	cysK	cysK	298	304	2	298	8	303	3.6999999999999996e-127	413.4	0.2	0.993
MGYG-HGUT-04634	GUT_GENOME285915_01133	cysK	cysK	298	309	1	298	8	307	1.4e-139	454.2	2.4	0.996
MGYG-HGUT-04635	GUT_GENOME285931_00455	cysK	cysK	298	312	3	298	10	308	1.3e-138	451.0	0.9	0.989
MGYG-HGUT-04637	GUT_GENOME286122_00105	cysK	cysK	298	311	2	298	8	307	8.899999999999999e-136	441.7	0.4	0.993
MGYG-HGUT-04638	GUT_GENOME286267_01105	cysK	cysK	298	316	3	298	16	314	6.5e-131	425.7	3.7	0.989
MGYG-HGUT-04639	GUT_GENOME286320_00323	cysK	cysK	298	306	1	295	8	305	4e-117	380.4	0.7	0.986
MGYG-HGUT-04642	GUT_GENOME286704_00787	cysK	cysK	298	307	2	298	7	306	1.8e-139	453.8	2.1	0.993
MGYG-HGUT-04643	GUT_GENOME286769_00971	cysK	cysK	298	309	2	297	8	306	2.5000000000000004e-133	433.6	0.3	0.989
MGYG-HGUT-00001	GUT_GENOME000001_02947	malY	C_S_lyase_PatB	384	405	1	382	5	389	1e-114	373.1	0.0	0.992
MGYG-HGUT-00002	GUT_GENOME000004_01738	malY	C_S_lyase_PatB	384	391	1	383	8	391	1.4e-139	455.0	0.0	0.994
MGYG-HGUT-00003	GUT_GENOME000008_01036	malY	C_S_lyase_PatB	384	387	1	383	6	385	1.6e-132	431.7	0.0	0.994
MGYG-HGUT-00004	GUT_GENOME000010_00985	malY	C_S_lyase_PatB	384	395	1	383	5	390	3.3e-140	457.0	0.0	0.994
MGYG-HGUT-00004	GUT_GENOME000010_02265	malY	C_S_lyase_PatB	384	387	1	383	4	383	2.9e-131	427.6	0.0	0.994
MGYG-HGUT-00005	GUT_GENOME000017_01696	malY	C_S_lyase_PatB	384	389	1	383	5	386	4.3e-130	423.7	0.0	0.994
MGYG-HGUT-00009	GUT_GENOME000024_01238	malY	C_S_lyase_PatB	384	396	4	383	11	391	3.3e-123	401.1	0.1	0.986
MGYG-HGUT-00012	GUT_GENOME000031_01129	malY	C_S_lyase_PatB	384	387	1	383	3	386	6.999999999999999e-152	495.5	0.0	0.994
MGYG-HGUT-00013	GUT_GENOME000035_01549	malY	C_S_lyase_PatB	384	386	1	383	5	384	3.2e-136	443.9	0.0	0.994
MGYG-HGUT-00013	GUT_GENOME000035_02904	malY	C_S_lyase_PatB	384	390	1	383	5	386	2.9e-149	486.8	0.0	0.994
MGYG-HGUT-00014	GUT_GENOME000046_01109	malY	C_S_lyase_PatB	384	393	1	382	5	381	5.2e-132	430.1	0.0	0.992
MGYG-HGUT-00015	GUT_GENOME000047_00214	malY	C_S_lyase_PatB	384	390	1	381	4	384	1.7e-117	382.3	0.0	0.989
MGYG-HGUT-00018	GUT_GENOME000055_00927	malY	C_S_lyase_PatB	384	398	1	382	5	387	1.1000000000000001e-130	425.7	0.0	0.992
MGYG-HGUT-00019	GUT_GENOME000057_00950	malY	C_S_lyase_PatB	384	390	1	381	4	384	3e-120	391.3	0.0	0.989
MGYG-HGUT-00021	GUT_GENOME000067_00111	malY	C_S_lyase_PatB	384	386	1	384	5	385	2.2e-115	375.3	0.0	0.997
MGYG-HGUT-00023	GUT_GENOME000094_02000	malY	C_S_lyase_PatB	384	387	2	381	7	383	4e-118	384.3	0.0	0.986
MGYG-HGUT-00024	GUT_GENOME000104_00969	malY	C_S_lyase_PatB	384	388	1	383	6	385	4.5e-137	446.7	0.0	0.994
MGYG-HGUT-00024	GUT_GENOME000104_03019	malY	C_S_lyase_PatB	384	390	1	383	5	387	3.5e-153	499.8	0.0	0.994
MGYG-HGUT-00025	GUT_GENOME000106_01366	malY	C_S_lyase_PatB	384	394	1	383	5	393	2.4e-131	427.9	0.0	0.994
MGYG-HGUT-00026	GUT_GENOME000109_01231	malY	C_S_lyase_PatB	384	391	1	383	5	386	1.9999999999999997e-142	464.4	0.0	0.994
MGYG-HGUT-00027	GUT_GENOME000111_01671	malY	C_S_lyase_PatB	384	391	1	383	5	388	1.1e-145	475.1	0.0	0.994
MGYG-HGUT-00028	GUT_GENOME000113_01094	malY	C_S_lyase_PatB	384	396	1	383	6	389	2e-132	431.4	0.0	0.994
MGYG-HGUT-00028	GUT_GENOME000113_00369	malY	C_S_lyase_PatB	384	376	1	383	8	372	3.3e-126	410.9	0.3	0.994
MGYG-HGUT-00029	GUT_GENOME000122_00775	malY	C_S_lyase_PatB	384	389	1	383	5	386	3.7999999999999997e-147	479.9	0.0	0.994
MGYG-HGUT-00030	GUT_GENOME000128_00366	malY	C_S_lyase_PatB	384	491	1	383	106	489	1.9999999999999998e-138	451.2	0.0	0.994
MGYG-HGUT-00031	GUT_GENOME000131_02299	malY	C_S_lyase_PatB	384	391	1	382	4	379	8.1e-127	413.0	0.0	0.992
MGYG-HGUT-00032	GUT_GENOME000133_04718	malY	C_S_lyase_PatB	384	395	1	382	6	386	8.8e-119	386.5	0.0	0.992
MGYG-HGUT-00032	GUT_GENOME000133_00010	malY	C_S_lyase_PatB	384	393	1	381	5	380	5.8e-132	429.9	0.0	0.989
MGYG-HGUT-00032	GUT_GENOME000133_00100	malY	C_S_lyase_PatB	384	421	1	383	31	420	7.199999999999999e-127	413.1	0.0	0.994
MGYG-HGUT-00032	GUT_GENOME000133_05873	malY	C_S_lyase_PatB	384	392	1	383	5	389	7.199999999999999e-127	413.1	0.0	0.994
MGYG-HGUT-00032	GUT_GENOME000133_05745	malY	C_S_lyase_PatB	384	388	4	383	3	385	4.2e-122	397.4	0.0	0.986
MGYG-HGUT-00038	GUT_GENOME000149_00527	malY	C_S_lyase_PatB	384	391	1	383	5	388	5.7e-147	479.3	0.0	0.994
MGYG-HGUT-00038	GUT_GENOME000149_02919	malY	C_S_lyase_PatB	384	388	5	379	7	381	3.2000000000000004e-125	407.7	0.1	0.973
MGYG-HGUT-00041	GUT_GENOME000166_01878	malY	C_S_lyase_PatB	384	400	1	383	6	396	3.5999999999999996e-147	480.0	0.0	0.994
MGYG-HGUT-00042	GUT_GENOME000187_00505	malY	C_S_lyase_PatB	384	389	1	382	5	385	2.4e-149	487.1	0.0	0.992
MGYG-HGUT-00043	GUT_GENOME000189_00678	malY	C_S_lyase_PatB	384	389	1	382	5	385	5.8e-150	489.1	0.0	0.992
MGYG-HGUT-00044	GUT_GENOME000192_00846	malY	C_S_lyase_PatB	384	388	1	383	5	384	5.5e-138	449.7	0.0	0.994
MGYG-HGUT-00044	GUT_GENOME000192_02965	malY	C_S_lyase_PatB	384	416	1	383	31	413	7.9e-147	478.8	0.0	0.994
MGYG-HGUT-00045	GUT_GENOME000196_01607	malY	C_S_lyase_PatB	384	387	1	382	4	380	2.1e-128	418.2	0.3	0.992
MGYG-HGUT-00045	GUT_GENOME000196_02323	malY	C_S_lyase_PatB	384	389	1	383	4	387	1.4e-139	455.0	0.0	0.994
MGYG-HGUT-00047	GUT_GENOME000200_02362	malY	C_S_lyase_PatB	384	390	1	383	5	382	3.2e-132	430.7	0.0	0.994
MGYG-HGUT-00050	GUT_GENOME000205_03306	malY	C_S_lyase_PatB	384	393	1	383	8	391	4.1999999999999994e-139	453.4	0.0	0.994
MGYG-HGUT-00051	GUT_GENOME000215_01754	malY	C_S_lyase_PatB	384	394	1	383	8	387	2.3000000000000002e-123	401.6	0.0	0.994
MGYG-HGUT-00051	GUT_GENOME000215_02859	malY	C_S_lyase_PatB	384	393	1	383	8	393	1.3e-131	428.7	0.0	0.994
MGYG-HGUT-00053	GUT_GENOME000220_00297	malY	C_S_lyase_PatB	384	391	1	383	5	388	2.3e-140	457.6	0.0	0.994
MGYG-HGUT-00054	GUT_GENOME000221_00053	malY	C_S_lyase_PatB	384	390	1	383	5	386	1.5e-150	491.1	0.0	0.994
MGYG-HGUT-00055	GUT_GENOME000224_02266	malY	C_S_lyase_PatB	384	390	1	383	5	384	7.5e-136	442.7	0.0	0.994
